month,variable,sex,Alberta,British Columbia,Manitoba,New Brunswick,Newfoundland and Labrador,Nova Scotia,Ontario,Prince Edward Island,Quebec,Saskatchewan
1986-06,Part-time employment ,Males,55.9,86.3,27.3,12.4,6.1,14.6,228.9,2.7,146.3,29.7
1986-07,Employment,Both sexes,1185.1,1348.6,498.2,268.2,184.9,348.5,4740.3,51.8,2927.2,464.4
1986-07,Employment,Females,517,575.5,216.6,112.4,75.8,148.9,2059.9,22.6,1228.7,197.6
1986-07,Employment,Males,668.2,773,281.6,155.7,109.1,199.6,2680.4,29.1,1698.5,266.8
1986-07,Full-time employment,Both sexes,986.1,1089.2,405.7,223.5,161.3,291,3963.7,42.3,2475.7,363.3
1986-07,Full-time employment,Females,376.6,397.9,150.1,80,59.3,106.1,1518.4,16.2,926.4,126.7
1986-07,Full-time employment,Males,609.5,691.3,255.6,143.5,102,184.9,2445.3,26.1,1549.3,236.6
1986-07,Part-time employment ,Both sexes,199,259.3,92.5,44.7,23.6,57.5,776.5,9.4,451.5,101.1
1986-07,Part-time employment ,Females,140.3,177.6,66.5,32.5,16.5,42.8,541.4,6.4,302.3,70.9
1986-07,Part-time employment ,Males,58.7,81.7,26,12.2,7.1,14.7,235.1,3.1,149.2,30.2
1986-08,Employment,Both sexes,1181.1,1347.6,501.4,271.7,184.1,348.5,4746.2,52.6,2928.4,463.2
1986-08,Employment,Females,514.3,572.2,218.4,116.4,75.7,147.7,2072.9,23.1,1222.3,196.4
1986-08,Employment,Males,666.7,775.4,283,155.3,108.3,200.8,2673.3,29.5,1706.1,266.7
1986-08,Full-time employment,Both sexes,984.1,1081.1,408.6,225.8,160.7,289.9,3972.1,43.6,2468.7,365.9
1986-08,Full-time employment,Females,373.9,391.8,153.5,82.4,59.2,104.7,1525.5,16.6,918.8,128.5
1986-08,Full-time employment,Males,610.3,689.3,255.2,143.4,101.6,185.2,2446.6,26.9,1549.9,237.4
1986-08,Part-time employment ,Both sexes,196.9,266.5,92.8,45.9,23.3,58.7,774.1,9.1,459.6,97.3
1986-08,Part-time employment ,Females,140.5,180.3,65,34,16.6,43,547.4,6.4,303.5,68
1986-08,Part-time employment ,Males,56.5,86.1,27.8,11.9,6.8,15.6,226.7,2.6,156.2,29.3
1986-09,Employment,Both sexes,1178.6,1347.2,506.2,272.4,185.7,354,4732.5,53.1,2945.3,460.3
1986-09,Employment,Females,519.7,576.9,220.6,116.4,74.6,151.7,2055.4,22.7,1222.3,196
1986-09,Employment,Males,658.9,770.3,285.6,156,111.1,202.3,2677.1,30.4,1723.1,264.4
1986-09,Full-time employment,Both sexes,978.7,1078.5,410.8,225.1,163.3,294.8,3936.5,43.6,2490,361.6
1986-09,Full-time employment,Females,376.5,390.9,156.7,81.7,58.5,108.6,1500.2,16.5,923.1,127.1
1986-09,Full-time employment,Males,602.3,687.6,254.1,143.4,104.8,186.2,2436.3,27.1,1566.9,234.5
1986-09,Part-time employment ,Both sexes,199.9,268.6,95.4,47.3,22.3,59.2,796,9.5,455.3,98.7
1986-09,Part-time employment ,Females,143.2,185.9,63.9,34.7,16.1,43.1,555.2,6.2,299.2,68.9
1986-09,Part-time employment ,Males,56.6,82.7,31.5,12.6,6.2,16,240.8,3.3,156.2,29.9
1986-10,Employment,Both sexes,1170.8,1337.6,509.2,272.8,185.1,353.4,4752.1,53.7,2959.1,465.8
1986-10,Employment,Females,514.3,570.5,222.1,116.5,76.3,151.3,2065.7,22.9,1224.4,199.5
1986-10,Employment,Males,656.5,767.1,287.2,156.3,108.8,202,2686.4,30.7,1734.7,266.2
1986-10,Full-time employment,Both sexes,969.2,1073.4,411.3,226.6,163.3,293.1,3962.2,44.3,2492.5,370.6
1986-10,Full-time employment,Females,368.8,388.9,156.3,83.5,60.4,107.4,1511.2,16.5,916.9,131.2
1986-10,Full-time employment,Males,600.4,684.5,255.1,143.1,102.9,185.6,2451,27.8,1575.6,239.4
1986-10,Part-time employment ,Both sexes,201.6,264.2,97.9,46.2,21.8,60.3,789.9,9.3,466.7,95.2
1986-10,Part-time employment ,Females,145.6,181.6,65.8,33,15.9,43.9,554.5,6.4,307.6,68.3
1986-10,Part-time employment ,Males,56.1,82.6,32.1,13.2,5.8,16.4,235.4,2.9,159.1,26.8
1986-11,Employment,Both sexes,1173.8,1333.6,504.5,273.9,183.9,353.1,4779.7,53.3,2966.4,459.8
1986-11,Employment,Females,516.7,566.4,222.3,118.1,74.4,149.2,2073.2,22.8,1228.7,195.6
1986-11,Employment,Males,657.1,767.2,282.2,155.7,109.5,203.9,2706.5,30.5,1737.7,264.2
1986-11,Full-time employment,Both sexes,964.2,1061.3,408.8,228.4,163.5,293.3,3992.3,44.8,2512.4,364.6
1986-11,Full-time employment,Females,365.3,382.5,155.1,86.2,59.8,106.1,1520.1,17.1,924.2,129.2
1986-11,Full-time employment,Males,598.9,678.8,253.7,142.2,103.7,187.2,2472.2,27.6,1588.2,235.4
1986-11,Part-time employment ,Both sexes,209.6,272.3,95.7,45.4,20.4,59.8,787.4,8.5,454,95.2
1986-11,Part-time employment ,Females,151.4,183.9,67.2,31.9,14.6,43,553.2,5.7,304.4,66.4
1986-11,Part-time employment ,Males,58.2,88.4,28.5,13.5,5.8,16.7,234.3,2.9,149.5,28.8
1986-12,Employment,Both sexes,1173.8,1330.2,504.1,275.2,182.8,350.5,4776,52.1,2973.9,461.1
1986-12,Employment,Females,511.5,567.2,221.3,118.7,74,148.7,2070.8,22.7,1233,196.5
1986-12,Employment,Males,662.3,763,282.8,156.5,108.8,201.7,2705.3,29.4,1740.9,264.6
1986-12,Full-time employment,Both sexes,969.7,1065.8,407.2,228.7,162.9,290.6,3964.8,44,2519.3,365.2
1986-12,Full-time employment,Females,367.2,392,154.7,85.2,59.4,105.8,1494.1,17,923.3,129.8
1986-12,Full-time employment,Males,602.5,673.8,252.5,143.5,103.5,184.8,2470.6,26.9,1596.1,235.4
1986-12,Part-time employment ,Both sexes,204.1,264.4,96.9,46.5,19.8,59.9,811.3,8.2,454.5,95.9
1986-12,Part-time employment ,Females,144.3,175.2,66.6,33.5,14.6,43,576.6,5.7,309.7,66.7
1986-12,Part-time employment ,Males,59.8,89.2,30.3,13.1,5.2,16.9,234.7,2.5,144.8,29.2
1987-01,Employment,Both sexes,1169.6,1328.6,501.5,275,183.8,351.2,4808.5,53.3,2970.7,459.9
1987-01,Employment,Females,511.9,568.6,222,118.6,75.8,148.5,2086.7,22.8,1239.7,194.6
1987-01,Employment,Males,657.6,760,279.5,156.4,108,202.7,2721.8,30.5,1731,265.2
1987-01,Full-time employment,Both sexes,968.9,1058.1,402.6,227.9,161.6,292,4017.7,44.5,2520,365.8
1987-01,Full-time employment,Females,368.2,381.3,152.2,85.3,60.7,107.1,1527.1,17.2,930.9,129
1987-01,Full-time employment,Males,600.6,676.8,250.3,142.6,100.9,185,2490.6,27.3,1589.1,236.7
1987-01,Part-time employment ,Both sexes,200.7,270.5,98.9,47.1,22.2,59.2,790.8,8.8,450.7,94.1
1987-01,Part-time employment ,Females,143.7,187.3,69.7,33.3,15.1,41.4,559.5,5.5,308.8,65.6
1987-01,Part-time employment ,Males,57,83.2,29.2,13.8,7.1,17.8,231.3,3.2,141.9,28.5
1987-02,Employment,Both sexes,1163.4,1346.2,503.8,274.1,185.8,349.1,4813.3,53.9,2979.9,462
1987-02,Employment,Females,509.6,573.2,223.5,118.2,76.8,150.1,2088.2,22.9,1245.1,196.6
1987-02,Employment,Males,653.8,773,280.3,155.8,108.9,199,2725.2,31,1734.8,265.4
1987-02,Full-time employment,Both sexes,959.1,1075.2,404.5,229.7,163.3,290.6,4018.7,45,2541.8,363.8
1987-02,Full-time employment,Females,362,386.7,153.4,86.2,61.6,107.4,1525.6,17.3,939.3,128.8
1987-02,Full-time employment,Males,597.1,688.6,251.2,143.5,101.7,183.2,2493,27.7,1602.4,235
1987-02,Part-time employment ,Both sexes,204.3,270.9,99.3,44.4,22.5,58.5,794.7,8.9,438.1,98.2
1987-02,Part-time employment ,Females,147.6,186.6,70.1,32.1,15.2,42.6,562.5,5.6,305.7,67.9
1987-02,Part-time employment ,Males,56.7,84.4,29.1,12.3,7.2,15.8,232.1,3.4,132.4,30.4
1987-03,Employment,Both sexes,1177.1,1349.1,503.3,276.3,184.9,353.9,4824.8,53.8,2997,461.7
1987-03,Employment,Females,513.1,574.9,224.9,118.6,76.1,153,2089.2,23.1,1258.4,195.7
1987-03,Employment,Males,663.9,774.3,278.4,157.7,108.7,200.9,2735.6,30.8,1738.6,266
1987-03,Full-time employment,Both sexes,969.2,1087.2,405.9,233.1,162.7,293.3,4040,44.5,2570.1,363.1
1987-03,Full-time employment,Females,364.2,390.3,154.4,89.3,61,108,1531.3,17.1,953.7,128.5
1987-03,Full-time employment,Males,604.9,696.9,251.5,143.9,101.7,185.4,2508.7,27.4,1616.4,234.6
1987-03,Part-time employment ,Both sexes,207.9,262,97.4,43.2,22.2,60.6,784.8,9.3,426.9,98.6
1987-03,Part-time employment ,Females,148.9,184.7,70.5,29.3,15.2,45.1,557.9,5.9,304.7,67.2
1987-03,Part-time employment ,Males,59,77.3,26.9,13.8,7,15.5,226.9,3.4,122.2,31.3
1987-04,Employment,Both sexes,1181,1360.4,505.8,275,185.5,354,4835.7,53.9,3016.5,461.6
1987-04,Employment,Females,515.3,582.3,224.8,118.4,76.9,151.5,2100.9,23.1,1261,195.3
1987-04,Employment,Males,665.7,778.1,281,156.6,108.6,202.5,2734.9,30.8,1755.5,266.3
1987-04,Full-time employment,Both sexes,973.3,1100.5,410.6,233.1,164.5,292.2,4038.1,45.1,2561.8,367.6
1987-04,Full-time employment,Females,367.5,400.4,156.7,89.6,61.8,107.1,1533.9,17.3,940.9,130.3
1987-04,Full-time employment,Males,605.8,700.2,253.9,143.5,102.7,185.2,2504.3,27.8,1620.9,237.3
1987-04,Part-time employment ,Both sexes,207.7,259.9,95.2,41.9,21,61.8,797.6,8.8,454.7,94
1987-04,Part-time employment ,Females,147.8,181.9,68.2,28.8,15.1,44.4,567,5.7,320.1,65.1
1987-04,Part-time employment ,Males,59.9,78,27.1,13.1,5.9,17.3,230.6,3,134.6,29
1987-05,Employment,Both sexes,1188,1377.4,508.1,278,186.8,358.4,4859.8,54,3014.6,460.8
1987-05,Employment,Females,516.1,591.7,228.1,118.2,76.5,153.4,2114.4,23,1259.9,194
1987-05,Employment,Males,671.8,785.6,279.9,159.8,110.3,205,2745.4,31,1754.7,266.8
1987-05,Full-time employment,Both sexes,975.3,1118.6,412.9,235.1,165.7,297.4,4062,45.3,2543.7,364.1
1987-05,Full-time employment,Females,360.5,409.4,160.5,88.9,61.5,109.9,1550.3,17.3,926.7,126.6
1987-05,Full-time employment,Males,614.8,709.2,252.5,146.2,104.2,187.4,2511.7,27.9,1617,237.4
1987-05,Part-time employment ,Both sexes,212.7,258.8,95.1,42.9,21.1,61,797.8,8.7,470.9,96.8
1987-05,Part-time employment ,Females,155.6,182.3,67.7,29.3,15.1,43.5,564.1,5.7,333.2,67.4
1987-05,Part-time employment ,Males,57.1,76.5,27.5,13.5,6,17.5,233.7,3.1,137.8,29.4
1987-06,Employment,Both sexes,1183.8,1384.6,504.7,280,190.1,358.6,4873.2,53.1,3028.8,462.5
1987-06,Employment,Females,512.6,595.1,223.8,120.1,77.4,152.1,2131.2,22.7,1268.7,195.4
1987-06,Employment,Males,671.2,789.5,280.9,159.9,112.7,206.5,2741.9,30.3,1760.1,267.1
1987-06,Full-time employment,Both sexes,980.9,1113.9,409.9,239.9,166.7,297.8,4087.4,44.2,2558.5,362.1
1987-06,Full-time employment,Females,367.8,408.1,155.6,91.6,61.6,110.5,1570,16.9,942.6,126.4
1987-06,Full-time employment,Males,613.1,705.8,254.2,148.3,105.1,187.3,2517.4,27.2,1615.9,235.6
1987-06,Part-time employment ,Both sexes,202.8,270.8,94.9,40.1,23.3,60.8,785.7,8.9,470.3,100.5
1987-06,Part-time employment ,Females,144.7,187.1,68.2,28.5,15.8,41.6,561.2,5.8,326.1,69
1987-06,Part-time employment ,Males,58.1,83.7,26.7,11.7,7.6,19.2,224.5,3.1,144.3,31.5
1987-07,Employment,Both sexes,1187.2,1374,508.5,282.7,192.5,359.5,4892.3,52.7,3035.8,460.5
1987-07,Employment,Females,518,586.3,226.1,123,78.1,152.5,2143.3,23.1,1275.6,194.9
1987-07,Employment,Males,669.2,787.7,282.4,159.7,114.4,207,2749,29.6,1760.2,265.6
1987-07,Full-time employment,Both sexes,977.1,1113.7,409.8,240.2,167.8,297.1,4102.8,44.1,2583,357.9
1987-07,Full-time employment,Females,367.5,407.9,156.9,92.6,61.5,110.1,1567.1,17.3,955.6,124.2
1987-07,Full-time employment,Males,609.6,705.8,252.8,147.6,106.3,187,2535.7,26.9,1627.4,233.7
1987-07,Part-time employment ,Both sexes,210.1,260.3,98.7,42.4,24.7,62.3,789.5,8.5,452.8,102.6
1987-07,Part-time employment ,Females,150.5,178.5,69.1,30.3,16.6,42.3,576.2,5.8,320,70.7
1987-07,Part-time employment ,Males,59.6,81.8,29.5,12.1,8.1,20,213.3,2.7,132.8,31.9
1987-08,Employment,Both sexes,1187.5,1387.7,505.9,284.9,193.4,359.9,4911.8,52.6,3031.6,460.8
1987-08,Employment,Females,518,597.6,226.4,123.9,79.4,153.4,2153.2,22.9,1267.9,195.6
1987-08,Employment,Males,669.5,790.1,279.6,161,114,206.5,2758.7,29.7,1763.7,265.2
1987-08,Full-time employment,Both sexes,972.7,1130.5,410.5,240.6,169.3,300.8,4117.8,43.8,2580.9,359.5
1987-08,Full-time employment,Females,362.4,424.5,158.6,92.1,63.7,111.8,1574.9,17.2,950.6,126.1
1987-08,Full-time employment,Males,610.3,706,251.9,148.6,105.6,189,2542.9,26.7,1630.3,233.4
1987-08,Part-time employment ,Both sexes,214.8,257.2,95.4,44.2,24.1,59.1,794.1,8.8,450.8,101.3
1987-08,Part-time employment ,Females,155.6,173.1,67.8,31.8,15.7,41.7,578.3,5.8,317.3,69.5
1987-08,Part-time employment ,Males,59.1,84.1,27.6,12.4,8.3,17.5,215.7,3,133.4,31.8
1987-09,Employment,Both sexes,1194.9,1393.7,505.5,283,194.2,364.6,4939.9,52.5,3031.1,462.4
1987-09,Employment,Females,523,593,225.6,122.9,78.8,155.4,2165.3,23.2,1272.5,196.4
1987-09,Employment,Males,671.9,800.7,279.9,160.1,115.5,209.2,2774.6,29.3,1758.6,266
1987-09,Full-time employment,Both sexes,983.7,1135.6,409.8,236.5,171,299.8,4144,44.2,2589.4,364.3
1987-09,Full-time employment,Females,374.9,416.3,159.1,90.4,64,111.9,1604.5,17.5,951.6,128.5
1987-09,Full-time employment,Males,608.9,719.3,250.7,146.2,107.1,187.8,2539.5,26.7,1637.9,235.8
1987-09,Part-time employment ,Both sexes,211.1,258.1,95.7,46.5,23.2,64.9,795.9,8.4,441.7,98.2
1987-09,Part-time employment ,Females,148.1,176.7,66.5,32.6,14.8,43.5,560.8,5.7,320.9,67.9
1987-09,Part-time employment ,Males,63,81.3,29.2,13.9,8.4,21.4,235.2,2.6,120.8,30.2
1987-10,Employment,Both sexes,1203.7,1403.3,503.1,282.5,193.3,367.3,4969.9,53.5,3049.2,461.7
1987-10,Employment,Females,527.2,597.8,225.4,122.4,78.4,157.2,2173.6,23.7,1284.9,196.9
1987-10,Employment,Males,676.5,805.5,277.7,160.2,114.9,210.2,2796.3,29.8,1764.2,264.7
1987-10,Full-time employment,Both sexes,997.6,1131.8,408.6,234.4,169.9,304,4185.8,44,2592.5,358.2
1987-10,Full-time employment,Females,380.9,413.8,158.9,87.3,62.5,114.3,1630,17.1,973.9,124.8
1987-10,Full-time employment,Males,616.6,718,249.7,147.1,107.4,189.7,2555.8,26.9,1618.7,233.5
1987-10,Part-time employment ,Both sexes,206.1,271.5,94.5,48.1,23.4,63.3,784.1,9.4,456.7,103.4
1987-10,Part-time employment ,Females,146.3,184,66.5,35,15.8,42.8,543.6,6.6,311.1,72.2
1987-10,Part-time employment ,Males,59.8,87.5,28,13.1,7.5,20.5,240.5,2.9,145.6,31.3
1987-11,Employment,Both sexes,1209.2,1408.3,508.2,286.1,193.9,365.3,4993.5,53.2,3036.1,465.5
1987-11,Employment,Females,528.3,597.1,228.2,123.9,78.4,157.4,2189.4,23.4,1278.7,198
1987-11,Employment,Males,680.9,811.2,280,162.2,115.5,207.9,2804.1,29.8,1757.4,267.5
1987-11,Full-time employment,Both sexes,1000.6,1148.4,413.1,237.4,170.5,303.5,4167.9,44.2,2579.1,364.5
1987-11,Full-time employment,Females,380.5,417.5,162,88.6,61.9,114.1,1613.7,17.5,968.7,127
1987-11,Full-time employment,Males,620.2,730.9,251,148.9,108.6,189.4,2554.2,26.7,1610.4,237.5
1987-11,Part-time employment ,Both sexes,208.5,259.9,95.2,48.7,23.4,61.8,825.7,9,457,101
1987-11,Part-time employment ,Females,147.8,179.6,66.2,35.3,16.5,43.3,575.8,5.9,310,71
1987-11,Part-time employment ,Males,60.7,80.3,29,13.4,6.9,18.5,249.9,3.1,147,29.9
1987-12,Employment,Both sexes,1210.8,1420.3,504.9,286,192.6,365.2,5027.4,54.2,3057.6,464.3
1987-12,Employment,Females,529.4,607.4,225.4,124.1,77.6,158.5,2202,23.8,1289.6,198.2
1987-12,Employment,Males,681.5,812.9,279.5,161.9,115,206.7,2825.4,30.5,1768,266.1
1987-12,Full-time employment,Both sexes,1001.6,1146.7,409.7,238,168.2,301.9,4202.5,44.6,2602.5,362.7
1987-12,Full-time employment,Females,378.4,415.5,158.8,89.6,61.5,114.2,1625.7,17.5,972.1,126.4
1987-12,Full-time employment,Males,623.2,731.2,251,148.4,106.8,187.7,2576.7,27.1,1630.4,236.4
1987-12,Part-time employment ,Both sexes,209.2,273.6,95.1,47.9,24.4,63.3,824.9,9.6,455.1,101.5
1987-12,Part-time employment ,Females,151,191.9,66.6,34.5,16.2,44.3,576.3,6.2,317.5,71.8
1987-12,Part-time employment ,Males,58.2,81.7,28.6,13.5,8.2,19.1,248.7,3.4,137.6,29.8
1988-01,Employment,Both sexes,1207.7,1424.4,505,287.5,195.6,364.1,5029.8,53.8,3070.7,463.5
1988-01,Employment,Females,531.6,608.2,225.9,124.5,80,156.6,2204.8,23.4,1285.8,200
1988-01,Employment,Males,676.1,816.2,279,163,115.6,207.5,2824.9,30.4,1784.9,263.5
1988-01,Full-time employment,Both sexes,999.9,1155.5,410.7,239.7,170.6,304.6,4201.7,44.5,2608,359.3
1988-01,Full-time employment,Females,378.5,416.8,160.6,88.4,63.3,115.1,1625.3,17.3,959.9,124.8
1988-01,Full-time employment,Males,621.4,738.6,250.1,151.3,107.4,189.5,2576.3,27.2,1648.1,234.5
1988-01,Part-time employment ,Both sexes,207.8,268.9,94.2,47.8,25,59.5,828.1,9.3,462.7,104.2
1988-01,Part-time employment ,Females,153.2,191.4,65.3,36.1,16.8,41.5,579.5,6.1,325.9,75.2
1988-01,Part-time employment ,Males,54.6,77.5,28.9,11.6,8.2,18,248.6,3.2,136.8,29
1988-02,Employment,Both sexes,1215.4,1418.1,507.9,288.7,194.9,368.9,5057.2,54.5,3073.3,463.9
1988-02,Employment,Females,532.8,610,226.9,125.5,80.3,157.1,2226,23.9,1288.1,199.8
1988-02,Employment,Males,682.6,808.1,280.9,163.2,114.6,211.8,2831.2,30.6,1785.2,264.1
1988-02,Full-time employment,Both sexes,1009.8,1151.6,412.1,239.4,170.3,306.3,4214.9,44.8,2619.8,361.1
1988-02,Full-time employment,Females,385.4,416.7,160.2,89.3,63.7,114.6,1639.5,17.1,974.4,127
1988-02,Full-time employment,Males,624.4,734.9,251.9,150.2,106.6,191.7,2575.5,27.7,1645.4,234.1
1988-02,Part-time employment ,Both sexes,205.6,266.5,95.8,49.2,24.7,62.6,842.2,9.6,453.6,102.8
1988-02,Part-time employment ,Females,147.4,193.4,66.8,36.2,16.6,42.5,586.6,6.8,313.7,72.9
1988-02,Part-time employment ,Males,58.3,73.2,29,13,8,20.1,255.7,2.9,139.8,30
1988-03,Employment,Both sexes,1213.2,1427.3,507.2,288.5,197,372.9,5067.3,54.4,3072.1,462.9
1988-03,Employment,Females,533,619,225.7,124.7,81.5,158.1,2232.6,23.9,1283.3,199.2
1988-03,Employment,Males,680.1,808.3,281.5,163.8,115.5,214.8,2834.6,30.5,1788.8,263.8
1988-03,Full-time employment,Both sexes,1001,1153.1,410.3,240.9,171.8,311.5,4213.7,44.7,2608.7,364.7
1988-03,Full-time employment,Females,379,419.7,158.9,88.8,64.4,117.1,1635.6,17.3,968.3,126.6
1988-03,Full-time employment,Males,622,733.4,251.4,152,107.4,194.4,2578.1,27.4,1640.3,238.1
1988-03,Part-time employment ,Both sexes,212.1,274.2,97,47.6,25.2,61.4,853.6,9.6,463.4,98.2
1988-03,Part-time employment ,Females,154,199.3,66.8,35.9,17.1,41,597,6.6,315,72.6
1988-03,Part-time employment ,Males,58.1,74.9,30.2,11.7,8,20.4,256.6,3,148.4,25.7
1988-04,Employment,Both sexes,1215.7,1432.7,506.9,289.3,198.8,370.6,5082.7,53.7,3061.4,464.4
1988-04,Employment,Females,533.8,626.1,226.9,125.7,82,158.5,2249.9,23.8,1278.4,200.3
1988-04,Employment,Males,681.8,806.7,280,163.6,116.8,212.1,2832.8,29.9,1783,264.1
1988-04,Full-time employment,Both sexes,1006.5,1154.4,405.1,241.1,174.6,310.7,4235.5,44.2,2598.9,361.7
1988-04,Full-time employment,Females,379,423.6,156.2,89.8,65.3,116.6,1647.9,17.6,957.5,127.7
1988-04,Full-time employment,Males,627.5,730.9,248.9,151.3,109.2,194.2,2587.5,26.7,1641.4,233.9
1988-04,Part-time employment ,Both sexes,209.1,278.3,101.9,48.2,24.3,59.9,847.2,9.4,462.5,102.7
1988-04,Part-time employment ,Females,154.8,202.5,70.8,35.9,16.7,41.9,601.9,6.2,320.9,72.5
1988-04,Part-time employment ,Males,54.3,75.8,31.1,12.3,7.6,17.9,245.3,3.2,141.6,30.1
1988-05,Employment,Both sexes,1218.9,1426.4,506.7,287.1,199.9,371.5,5079.6,54.3,3069.8,465.6
1988-05,Employment,Females,534.6,617.7,226.1,124.9,82.3,159.8,2262.1,23.3,1282.8,202.1
1988-05,Employment,Males,684.3,808.6,280.6,162.2,117.7,211.7,2817.5,30.9,1787,263.5
1988-05,Full-time employment,Both sexes,1004.9,1156.1,403.7,241.2,176.1,308.7,4249.1,45.2,2624.4,363.2
1988-05,Full-time employment,Females,379.8,423.3,155.4,91,66.2,115.5,1678.3,17.5,976,128.5
1988-05,Full-time employment,Males,625.1,732.8,248.3,150.2,109.9,193.3,2570.9,27.7,1648.4,234.7
1988-05,Part-time employment ,Both sexes,214,270.3,103,46,23.9,62.7,830.4,9,445.4,102.4
1988-05,Part-time employment ,Females,154.9,194.5,70.7,33.9,16,44.3,583.8,5.8,306.8,73.6
1988-05,Part-time employment ,Males,59.1,75.8,32.3,12.1,7.8,18.4,246.6,3.2,138.6,28.8
1988-06,Employment,Both sexes,1229,1429.8,505.4,288.9,201.5,374,5072.6,54.9,3077.6,464.5
1988-06,Employment,Females,539.1,618.2,224.5,125.1,83.1,161.1,2259.4,23.8,1299.1,201.8
1988-06,Employment,Males,689.9,811.6,281,163.8,118.4,212.9,2813.1,31.1,1778.5,262.7
1988-06,Full-time employment,Both sexes,1011,1161.6,408.9,240.6,177.6,311.8,4231.9,46,2625.6,362.3
1988-06,Full-time employment,Females,379.7,423.8,157.4,90.1,66.7,116.2,1663.6,18,984.1,130.3
1988-06,Full-time employment,Males,631.3,737.9,251.5,150.6,110.9,195.6,2568.3,28,1641.5,232.1
1988-06,Part-time employment ,Both sexes,218,268.2,96.5,48.2,23.9,62.2,840.6,8.9,452,102.1
1988-06,Part-time employment ,Females,159.4,194.4,67.1,35,16.4,44.9,595.8,5.8,315,71.5
1988-06,Part-time employment ,Males,58.6,73.8,29.5,13.3,7.4,17.3,244.8,3.1,137,30.6
1988-07,Employment,Both sexes,1227.5,1439.3,504.2,290.3,200.5,378.6,5085.1,54.5,3068,463.8
1988-07,Employment,Females,538.2,616.2,224.7,123.8,83.2,164,2269.7,23.6,1295.3,198.6
1988-07,Employment,Males,689.3,823.1,279.5,166.5,117.2,214.6,2815.4,31,1772.7,265.2
1988-07,Full-time employment,Both sexes,1020.8,1163.9,409.6,240.8,178.3,315.3,4252.5,46,2624.4,363.6
1988-07,Full-time employment,Females,389.3,421.6,158.9,88.6,66.5,118,1662.8,18.2,981.7,130.1
1988-07,Full-time employment,Males,631.5,742.2,250.7,152.2,111.7,197.3,2589.7,27.8,1642.7,233.5
1988-07,Part-time employment ,Both sexes,206.7,275.4,94.6,49.5,22.2,63.4,832.6,8.5,443.6,100.2
1988-07,Part-time employment ,Females,148.9,194.6,65.7,35.2,16.7,46,606.9,5.4,313.6,68.5
1988-07,Part-time employment ,Males,57.8,80.9,28.9,14.3,5.5,17.4,225.8,3.1,130,31.7
1988-08,Employment,Both sexes,1226.6,1442.7,501.9,290.7,201,375.5,5089.9,54.5,3075.7,461.5
1988-08,Employment,Females,539.4,617.3,222.7,125.1,82.6,163,2266.3,23.8,1300.9,199
1988-08,Employment,Males,687.2,825.4,279.2,165.6,118.4,212.5,2823.6,30.7,1774.9,262.4
1988-08,Full-time employment,Both sexes,1012.2,1166.2,405.2,243.2,179.4,311.8,4251.5,46,2608.5,360
1988-08,Full-time employment,Females,386.6,420.3,153.4,91.3,66.5,116.8,1662.5,18.1,976.3,129.2
1988-08,Full-time employment,Males,625.5,745.9,251.8,151.9,112.9,195,2589,27.9,1632.3,230.8
1988-08,Part-time employment ,Both sexes,214.5,276.6,96.7,47.5,21.6,63.7,838.4,8.5,467.2,101.4
1988-08,Part-time employment ,Females,152.8,197.1,69.3,33.8,16.1,46.2,603.8,5.6,324.6,69.9
1988-08,Part-time employment ,Males,61.7,79.5,27.4,13.7,5.5,17.5,234.6,2.9,142.6,31.6
1988-09,Employment,Both sexes,1231,1432.4,503.3,291.4,198,375,5096.5,54.8,3089.3,461.1
1988-09,Employment,Females,540.4,614.7,224.5,127,82.2,164.9,2278.7,24.2,1307.2,198.9
1988-09,Employment,Males,690.6,817.7,278.9,164.5,115.7,210.1,2817.8,30.5,1782.1,262.2
1988-09,Full-time employment,Both sexes,1017.1,1148,406,244.4,174.4,314,4226.6,45.6,2608.9,359.4
1988-09,Full-time employment,Females,387.6,417.3,155.4,93.1,64.9,120.9,1663.7,17.9,978.2,129.2
1988-09,Full-time employment,Males,629.5,730.7,250.7,151.3,109.5,193.1,2562.9,27.7,1630.6,230.1
1988-09,Part-time employment ,Both sexes,213.9,284.4,97.3,47,23.6,61.1,869.9,9.1,480.5,101.8
1988-09,Part-time employment ,Females,152.8,197.5,69.1,33.8,17.3,44,615,6.3,329,69.7
1988-09,Part-time employment ,Males,61.1,87,28.2,13.2,6.2,17.1,254.9,2.8,151.5,32.1
1988-10,Employment,Both sexes,1228.6,1443.9,507.3,295.9,200.9,373.7,5098.8,54.1,3100.8,461.1
